window_start,window_end,window_number,nn_count,nn_mean,nn_min,nn_max,sdnn,sdsd,rmssd,pnn20,pnn50,triangular_index,lf_power,hf_power,lf_hf_ratio,lf_norm,hf_norm,ln_hf,lf_peak,hf_peak,n_samples,sd1,sd2,sd1_sd2_ratio,dfa,subject,condition,label
58.607975,88.60797500000001,1,46,652.659830505352,584.343000000004,693.9080000000075,22.177287978557064,30.820335234653836,30.475963138536127,24.444444444444443,8.88888888888889,3.2857142857142856,67.55368434979323,96.66657357197957,0.698831890420649,41.136023779704935,58.863976220295065,4.571267671263459,0.13559322033898305,0.3389830508474576,119,21.793268042866412,16.88460049636122,1.290718607618999,0.7663715645909582,bayu,kognitif,lie
59.607975,89.60797500000001,2,46,653.2956555337653,584.343000000004,693.9080000000075,22.41183248334886,31.757981156424247,31.404398225932542,28.888888888888886,8.88888888888889,3.2857142857142856,64.11227226484137,47.677945299841966,1.344694530388118,57.35052105766333,42.64947894233667,3.864468928284958,0.06779661016949153,0.3389830508474576,118,22.456283832502177,16.3177612170189,1.3761865695816773,0.767480107945541,bayu,kognitif,lie
60.607975,90.60797500000001,3,46,652.6228260869564,584.343000000004,693.9080000000075,22.916171847557816,31.856717725611624,31.511218481674227,28.888888888888886,8.88888888888889,3.2857142857142856,54.0524697397047,38.50130882873642,1.4039125261986232,58.40114858166952,41.598851418330476,3.6506922362674983,0.06779661016949153,0.3389830508474576,118,22.52610113012567,17.002242246416447,1.324890023542247,0.8759591884858701,bayu,kognitif,lie
61.607975,91.60797500000001,4,46,651.8288695652174,584.343000000004,693.9080000000075,23.056339456602995,31.505864603337823,31.15647523067747,26.666666666666668,8.88888888888889,2.875,49.42326470252519,41.31851785506908,1.1961528938643133,54.46582964265221,45.5341703573478,3.7213107736920534,0.13559322033898305,0.3389830508474576,118,22.27801050816539,17.80069306947224,1.2515248940712114,0.7788550686184249,bayu,kognitif,lie
62.607975,92.60797500000001,5,46,652.6228260869564,584.343000000004,693.9080000000075,22.59050942645621,30.528560142985306,30.190175302568793,24.444444444444443,6.666666666666667,2.875,58.37044980651526,53.7767014389149,1.0854226504170847,52.04808963784872,47.95191036215128,3.984840314614486,0.13559322033898305,0.3389830508474576,118,21.58695189696627,18.221451746596763,1.184699890940253,0.7935909797596397,bayu,kognitif,lie
63.607975,93.60797500000001,6,46,651.0349347826085,584.343000000004,693.9080000000075,22.519097108800352,31.37733524985206,31.037352629082555,28.888888888888886,6.666666666666667,2.875,60.13004960858125,89.23770100298354,0.6738189008989697,40.256380217541874,59.743619782458126,4.491303607275781,0.13559322033898305,0.3389830508474576,118,22.187126530734087,15.975813269098873,1.3887948085653588,0.7585713594039352,bayu,kognitif,lie
64.60797500000001,94.60797500000001,7,46,650.2409999999999,584.343000000004,693.9080000000075,21.5989669382575,29.381640648538387,29.064677597077676,26.666666666666668,4.444444444444445,2.875,74.75383246338282,102.0109055101002,0.7328023615669343,42.29001401546323,57.70998598453677,4.625079724334769,0.06779661016949153,0.3389830508474576,118,20.775957344967804,16.89794956953514,1.2294957597946807,0.7010360547832782,bayu,kognitif,lie
65.60797500000001,95.60797500000001,8,46,651.0349347826085,584.343000000004,693.9080000000075,21.509269243645253,29.518846763078788,29.19183726393992,26.666666666666668,4.444444444444445,2.7058823529411766,69.33405100462839,108.5466084284661,0.6387491236109935,38.97784684720416,61.022153152795845,4.687179651510679,0.13559322033898305,0.3389830508474576,118,20.87297671897958,16.987439615816722,1.2287300023450913,1.0210616972471633,bayu,kognitif,lie
66.60797500000001,96.60797500000001,9,46,650.6379782608697,584.343000000004,693.9080000000075,21.557895240994924,29.393074218256213,29.064649673136305,26.666666666666668,4.444444444444445,2.5555555555555554,68.7984349168508,100.14741819308279,0.6869716280075079,40.722180302397504,59.277819697602496,4.606643282379461,0.13559322033898305,0.3389830508474576,118,20.78404209964845,17.21882699679228,1.2070533087718656,0.9165968210149265,bayu,kognitif,lie
67.60797500000001,97.60797500000001,10,46,651.0349347826087,584.343000000004,693.9080000000075,21.509269243645342,29.26096353916477,28.936860984639853,26.666666666666668,4.444444444444445,2.7058823529411766,55.562694266306266,71.78773067883715,0.7739859407853662,43.629767462684214,56.37023253731578,4.273713579541855,0.13559322033898305,0.2033898305084746,118,20.690625742595728,17.318804850406735,1.1946913150944019,0.7107157333515532,bayu,kognitif,lie
68.60797500000001,98.60797500000001,11,46,651.0349347826085,584.343000000004,693.9080000000075,21.50926924364552,29.39306009888558,29.06463571153745,26.666666666666668,4.444444444444445,2.7058823529411766,46.039026881404176,60.200387179014,0.7647629697879001,43.33516641500099,56.664833584999016,4.097678783839176,0.13559322033898305,0.2033898305084746,118,20.784032115745728,17.081350319563494,1.2167675111692724,0.7743369779324597,bayu,kognitif,lie
