window_start,window_end,window_number,nn_count,nn_mean,nn_min,nn_max,sdnn,sdsd,rmssd,pnn20,pnn50,triangular_index,lf_power,hf_power,lf_hf_ratio,lf_norm,hf_norm,ln_hf,lf_peak,hf_peak,n_samples,sd1,sd2,sd1_sd2_ratio,dfa,subject,condition,label
0.0,30.0,1,38,799.7352709214146,675.4810000000014,912.8129999999999,65.39362471091371,43.00075180575736,42.487366253244176,51.35135135135135,32.432432432432435,7.6,377.5977747991441,461.90605608485646,0.8174774282019283,44.978683944959755,55.02131605504024,6.13536152859732,0.06666666666666667,0.26666666666666666,120,30.40612319797071,85.29605935146208,0.356477467179139,1.3592764907235426,bayu,etika,truth
5.0,35.0,2,38,800.2156919740461,675.4810000000014,912.8129999999999,63.815375971913745,39.11890101087684,38.599262499284364,48.64864864864865,27.027027027027028,6.333333333333333,310.77716619926514,430.00134248955817,0.7227353393828342,41.952778401919375,58.047221598080625,6.063788330751475,0.06666666666666667,0.26666666666666666,120,27.6612401773563,84.35026444367006,0.32793305818061486,1.2386347716449941,bayu,etika,truth
10.0,40.0,3,38,794.7720593658247,675.4810000000014,912.8129999999999,61.70623440156472,36.33417850462002,35.91378534026205,51.35135135135135,21.62162162162162,7.6,137.26926383486557,585.2980934117677,0.23452880742308208,18.997434973804328,81.00256502619567,6.3721212788371755,0.06779661016949153,0.2711864406779661,118,25.69214400945931,82.0507084922504,0.31312519393889093,0.9563185332829208,bayu,etika,truth
15.0,45.0,4,37,819.8315319938152,711.9939999999989,931.0690000000009,55.40845656190546,39.24197677087839,38.77610107085777,58.333333333333336,25.0,6.166666666666667,309.76430216523994,513.0503893173557,0.603769743898645,37.646909489072016,62.35309051092798,6.240374065137198,0.13559322033898305,0.2033898305084746,119,27.748267881853085,70.17794157940239,0.39539871443019575,1.287169876003243,bayu,etika,truth
20.0,50.0,5,36,827.8555182811184,730.2500000000052,931.0690000000009,46.99450066822155,41.053613415364566,40.484693582090166,54.285714285714285,28.57142857142857,6.0,498.7526185231734,446.1895781958159,1.1178042762448601,52.781283368965106,47.218716631034894,6.100743924925604,0.07017543859649122,0.21052631578947367,115,29.029288438215303,56.24482649918153,0.5161237085270008,1.3426878674215432,bayu,etika,truth
25.0,55.0,6,36,833.156233021039,730.2500000000052,931.0690000000009,48.73713510173598,45.69204563525208,45.03759272309019,57.14285714285714,31.428571428571427,5.142857142857143,777.5637409095825,343.6199340107218,2.2628598167570817,69.3520391264039,30.6479608735961,5.839536203592367,0.06896551724137931,0.20689655172413793,116,32.30915531497193,57.61162617723583,0.560809639630313,1.1195042777035422,bayu,etika,truth
30.0,60.0,7,36,835.0813450438388,730.2500000000052,931.0690000000009,50.159176076202975,45.28841318560517,44.660569657482505,54.285714285714285,28.57142857142857,4.5,724.3880967592884,418.4840763736456,1.7309812670447102,63.38312488382116,36.61687511617884,6.036638839919247,0.06896551724137931,0.20689655172413793,117,32.023744072719666,58.82127558954313,0.5444245088491866,1.3608287275654858,bayu,etika,truth
35.0,65.0,8,35,839.5981940855044,730.2500000000052,931.0690000000009,51.93056914796396,46.91761776699083,46.23497721643236,52.94117647058824,29.411764705882355,5.833333333333333,997.6658483813096,593.1503664211293,1.681977968589805,62.71408595776779,37.2859140422322,6.385447935861502,0.14035087719298245,0.21052631578947367,114,33.17576568015766,62.161398816157664,0.5337036539070652,1.5706568910583307,bayu,etika,truth
40.0,70.0,9,36,840.2783286695853,730.2500000000052,931.0690000000009,54.33015262377659,48.75182484874659,48.06470244232698,51.42857142857142,34.285714285714285,7.2,628.0453369680763,356.64004574031804,1.7610062147237886,63.78132020611768,36.218679793882316,5.876726997891022,0.06779661016949153,0.2033898305084746,119,34.47274594576754,65.15057470963063,0.529124203422748,1.3003598078867118,bayu,etika,truth
45.0,75.0,10,35,838.0734972638642,730.2500000000052,931.0690000000009,53.00532039973687,51.66837554607328,50.97362466619761,58.82352941176471,38.23529411764706,5.833333333333333,694.403952957262,456.16670969523364,1.5222591613956122,60.35300355706978,39.646996442930224,6.122858334139036,0.14035087719298245,0.21052631578947367,115,36.5350587215216,60.414388874332545,0.6047410128987296,1.0927454274102661,bayu,etika,truth
50.0,80.0,11,35,845.5421184214877,720.2501522982058,931.0690000000079,53.745489075836936,52.28000133613264,51.62529539036489,67.64705882352942,41.17647058823529,5.833333333333333,397.15653720734326,434.66449848775756,0.9137082476003715,47.74543082761358,52.25456917238641,6.074574465664385,0.06779661016949153,0.2033898305084746,119,36.967543465221155,58.408885845454066,0.6329095809674363,1.1224031219674075,bayu,etika,truth
