window_start,window_end,window_number,nn_count,nn_mean,nn_min,nn_max,sdnn,sdsd,rmssd,pnn20,pnn50,triangular_index,lf_power,hf_power,lf_hf_ratio,lf_norm,hf_norm,ln_hf,lf_peak,hf_peak,n_samples,sd1,sd2,sd1_sd2_ratio,dfa,subject,condition,label
0.0,30.0,1,48,624.037275109317,548.8775231483247,691.4039999999994,28.089192030788762,28.521922494543993,28.255862644316743,36.17021276595745,10.638297872340425,3.0,67.7437612489954,129.63584525613516,0.5225696728798037,34.32156059508332,65.67843940491669,4.864729329442411,0.06779661016949153,0.3389830508474576,118,20.16804480836919,29.59928280112454,0.6813693745175123,0.731039939085942,rizqi,kognitif,truth
5.0,35.0,2,48,623.1738750000001,564.0409999999996,691.4039999999994,23.885902887477485,27.31330097531903,27.06550461184158,29.78723404255319,10.638297872340425,2.6666666666666665,33.28537046948442,99.95575825295832,0.33300103016825744,24.98130328723186,75.01869671276815,4.60472767062219,0.13793103448275862,0.27586206896551724,117,19.31342033623723,22.41763615819878,0.8615279595022668,0.6549157894477082,rizqi,kognitif,truth
10.0,40.0,3,49,615.9594851760991,564.0409999999996,673.210000000001,22.280995339443578,28.544132722180905,28.245314508389015,33.33333333333333,12.5,2.8823529411764706,51.20348099442998,102.49569116666717,0.4995671565467912,33.31409029370824,66.68590970629175,4.629820760296497,0.13559322033898305,0.2711864406779661,118,20.183749810942945,20.069207944124592,1.005707343664845,0.6884957947087161,rizqi,kognitif,truth
15.0,45.0,4,49,617.7652918536971,564.0409999999996,673.210000000001,24.589401418042538,28.216286387791072,27.923392771386652,29.166666666666668,12.5,3.5,44.282358115213356,116.59392569872642,0.37979987250482516,27.525721669719683,72.47427833028031,4.758697177351212,0.06779661016949153,0.2711864406779661,118,19.95192744470874,25.099509463313456,0.79491304297685,0.9339926722204269,rizqi,kognitif,truth
20.0,50.0,5,49,621.4785367516564,564.0409999999996,709.5989999999972,32.01080126651584,35.2955911289986,34.94450206444123,39.58333333333333,22.916666666666664,4.083333333333333,175.8248803793794,99.28039344671525,1.7709929853747641,63.911853791114716,36.08814620888528,4.597948103889257,0.13559322033898305,0.2033898305084746,119,24.95775183330266,33.171528270400714,0.7523847448286761,0.7538416003474323,rizqi,kognitif,truth
25.0,55.0,6,47,632.0846787826973,564.0409999999996,727.7940000000029,38.4282683176268,36.519738524316566,36.129329153220716,43.47826086956522,26.08695652173913,4.7,159.760105954446,85.67905605641285,1.8646342911301061,65.09153007431544,34.90846992568455,4.450608408996788,0.13559322033898305,0.2033898305084746,118,25.823354757703843,44.7508282707276,0.5770475263939507,1.1604804883871218,rizqi,kognitif,truth
30.0,60.0,7,47,630.7340079810193,564.0410000000031,727.7940000000029,39.187313948754905,35.23905109059366,34.86288986680661,41.30434782608695,21.73913043478261,5.875,349.87401619037405,65.91287603820182,5.308128505689751,84.14743772106056,15.852562278939445,4.188333809952422,0.13559322033898305,0.2033898305084746,118,24.917771988737982,46.76010047434552,0.5328853389100153,1.471823591349342,rizqi,kognitif,truth
35.0,65.0,8,47,630.9447115984773,564.0410000000031,727.7940000000029,39.97407095562641,36.226401739783746,35.830472892906855,43.47826086956522,23.91304347826087,5.875,475.3231038908463,48.56748213697473,9.78685908712117,90.72946080111552,9.270539198884473,3.8829542151328154,0.06779661016949153,0.2033898305084746,118,25.61593432818923,47.332085122705784,0.5411959828471818,1.1273275829733471,rizqi,kognitif,truth
40.0,70.0,9,46,643.1494928586862,564.0410000000031,727.7940000000029,40.22825314418575,35.39675340272304,35.01190847346426,40.0,22.22222222222222,5.75,356.7853781184776,61.06016327246103,5.843177597256649,85.38690563283221,14.613094367167797,4.1118596612707465,0.13559322033898305,0.2033898305084746,119,25.029284363053463,48.45292919141364,0.5165690657044716,1.584139968760687,rizqi,kognitif,truth
45.0,75.0,10,46,642.8080683542885,564.0410000000031,727.7940000000029,41.62723000082138,36.208021688655165,35.915145819935375,44.44444444444444,24.444444444444443,5.111111111111111,379.781166971493,80.06664715227305,4.743312983360154,82.588446722349,17.411553277650995,4.382859377250929,0.06779661016949153,0.2033898305084746,119,25.602937669397654,48.6019105020875,0.5267887086104976,1.6859203357390058,rizqi,kognitif,truth
