window_start,window_end,window_number,nn_count,nn_mean,nn_min,nn_max,sdnn,sdsd,rmssd,pnn20,pnn50,triangular_index,lf_power,hf_power,lf_hf_ratio,lf_norm,hf_norm,ln_hf,lf_peak,hf_peak,n_samples,sd1,sd2,sd1_sd2_ratio,dfa,subject,condition,label
0.0,30.0,1,45,675.2920444444444,620.5379999999998,748.2970000000009,26.102675159798945,25.957278718927792,25.663966659590535,15.909090909090908,9.090909090909092,3.0,92.26539995536015,149.8744582862106,0.6156179045475766,38.1041769105653,61.8958230894347,5.009797998903853,0.06779661016949153,0.2711864406779661,119,18.3545678033031,29.683870367758626,0.6183347244111086,1.1244166540095935,prayogi,sosial,truth
5.0,35.0,2,44,674.8772272727273,620.5379999999998,748.2970000000009,25.95724638427835,26.264396341003167,25.960669771792208,16.27906976744186,9.30232558139535,3.142857142857143,105.06582114359783,129.5624848737888,0.810927802488089,44.77968704074953,55.22031295925047,4.864163273447618,0.13793103448275862,0.20689655172413793,117,18.571732756494484,29.23222877480547,0.6353170296922758,1.2574316135139303,prayogi,sosial,truth
10.0,40.0,3,44,677.8194154026728,620.5379999999998,748.2970000000009,25.43876728059777,26.29187134885188,26.017496505015647,20.930232558139537,6.976744186046512,3.3846153846153846,90.5282166612528,196.4241633195698,0.46088126395106016,31.548167214122053,68.45183278587795,5.280276419511359,0.13559322033898305,0.2033898305084746,118,18.591160520857464,27.660594539102057,0.6721171699536791,0.8758779285863372,prayogi,sosial,truth
15.0,45.0,4,44,680.3082108572185,620.5379999999998,748.2970000000009,27.420192023772447,29.5391604782292,29.193661335687185,27.906976744186046,9.30232558139535,2.933333333333333,85.253933098327,72.48162246285904,1.1762144692885805,54.04864667006342,45.95135332993659,4.283333046457405,0.13559322033898305,0.2711864406779661,118,20.887340684713525,29.73027873445417,0.7025612128051582,1.2592212654110397,prayogi,sosial,truth
20.0,50.0,5,45,677.763250615947,638.7890000000027,748.2970000000009,24.848010367301985,24.709055461929673,24.458333319071336,22.727272727272727,4.545454545454546,3.2142857142857144,65.10840192898016,86.23288270507801,0.7550298666421146,43.02091269174282,56.97908730825717,4.457051574825002,0.13333333333333333,0.2,120,17.471940673844973,27.711077222671367,0.6305038426853572,0.9536299571115691,prayogi,sosial,truth
25.0,55.0,6,44,671.5974381299457,638.7890000000027,748.2970000000009,23.54758303727648,24.38836717745631,24.10685010186714,25.581395348837212,2.3255813953488373,2.75,85.13611780997736,86.67117094635189,0.9822887689226594,49.553263092769114,50.446736907230886,4.462121313454803,0.13793103448275862,0.20689655172413793,116,17.245179813246775,26.023472909989664,0.6626778782714603,0.9003467756638531,prayogi,sosial,truth
30.0,60.0,7,44,671.5974381299455,638.7890000000027,748.2970000000009,25.445003938082955,28.94628064970947,28.658051376840067,32.55813953488372,4.651162790697675,2.75,74.46703389109555,68.81817156262436,1.082083876979073,51.97119525026459,48.0288047497354,4.231467831615115,0.06896551724137931,0.20689655172413793,116,20.46811133753851,23.52987052395526,0.8698777716052607,0.9378743759818091,prayogi,sosial,truth
35.0,65.0,8,45,674.4941841266948,638.7890000000027,748.2970000000009,27.229415269681688,27.971979158256854,27.65540011246474,27.27272727272727,4.545454545454546,3.0,88.28490418350535,109.52227263684765,0.8060908713631166,44.631800323243596,55.368199676756404,4.696127931649189,0.13333333333333333,0.2,120,19.779176146012198,29.813106459117815,0.6634389533722369,0.9484434624361575,prayogi,sosial,truth
40.0,70.0,9,45,672.8341112885258,638.7890000000027,748.2970000000009,27.352685774892652,27.89388321081746,27.652971206826443,25.0,6.8181818181818175,3.0,36.340379920031296,72.11842761883267,0.5038986722242615,33.50615846205895,66.49384153794105,4.278309595807269,0.13559322033898305,0.2033898305084746,119,19.723953971994614,28.393837444196336,0.6946561559619749,1.049101656363996,prayogi,sosial,truth
45.0,75.0,10,44,675.6818410905375,638.7890000000027,748.2970000000009,24.679072071043056,27.15632519738247,26.84205240042456,25.581395348837212,6.976744186046512,2.588235294117647,84.73639336142615,116.94429995039924,0.7245876318671902,42.01512399127483,57.98487600872517,4.76169775264102,0.13793103448275862,0.20689655172413793,117,19.202421699176252,26.182951145637205,0.7333940926814089,1.0943014851605297,prayogi,sosial,truth
50.0,80.0,11,43,678.9563944919036,638.7890000000027,748.2970000000009,23.05218973615652,27.410394539323722,27.083791381003966,26.190476190476193,7.142857142857142,2.263157894736842,50.69947345898826,140.3819197647211,0.3611538689879733,26.532920136096998,73.46707986390301,4.944366706694741,0.14035087719298245,0.21052631578947367,115,19.382075853754518,22.607488642580613,0.8573298945398511,1.1337008797089791,prayogi,sosial,truth
55.0,85.0,12,43,684.1044869867998,657.0409999999924,748.2970000000009,21.661987852674223,27.067530583385004,26.7751119532313,26.190476190476193,7.142857142857142,2.263157894736842,44.40529004935322,149.5823174336625,0.2968618939136726,22.89078700722728,77.10921299277271,5.007846859581483,0.13559322033898305,0.2033898305084746,118,19.139634425485802,19.35070693914647,0.9890922582660964,1.1266785682799199,prayogi,sosial,truth
60.0,90.0,13,43,686.2267195449392,657.0409999999924,748.2969999999938,21.21625307533174,23.011834661410987,22.75185399432546,23.809523809523807,4.761904761904762,2.263157894736842,30.437268175015298,72.76196501625155,0.41831289421907536,29.493696061291114,70.5063039387089,4.287193360105634,0.13559322033898305,0.2033898305084746,118,16.271824336627347,21.866660095140322,0.7441385317112795,0.998833403565255,prayogi,sosial,truth
65.0,95.0,14,42,683.9059269630648,657.0409999999924,748.2969999999938,20.393917938307727,22.59156135548211,22.332107064008966,21.951219512195124,4.878048780487805,2.210526315789474,35.297631295709955,119.14275712101568,0.2962633411266238,22.855181638410905,77.1448183615891,4.780322413791223,0.14035087719298245,0.21052631578947367,115,15.97464623205335,20.320888773823942,0.7861194660260559,0.9536963657224761,prayogi,sosial,truth
