window_start,window_end,window_number,nn_count,nn_mean,nn_min,nn_max,sdnn,sdsd,rmssd,pnn20,pnn50,triangular_index,lf_power,hf_power,lf_hf_ratio,lf_norm,hf_norm,ln_hf,lf_peak,hf_peak,n_samples,sd1,sd2,sd1_sd2_ratio,dfa,subject,condition,label
0.0,30.0,1,32,941.3937455588574,803.4220000000012,1077.3159999999998,74.98752593297236,48.72634165439032,47.933990610288305,58.06451612903226,32.25806451612903,6.4,512.1775013562095,331.4555249613146,1.5452374837196865,60.710935368648975,39.28906463135102,5.80349363761263,0.13793103448275862,0.20689655172413793,117,34.45472660623193,94.09686621676875,0.36616231752988865,1.7157309132913314,nathan,kognitif,truth
5.0,35.0,2,32,932.5257034432988,803.4220000000012,1077.3159999999998,77.70716588517429,51.052570869524025,50.501396152351674,64.51612903225806,38.70967741935484,8.0,744.2781159026631,487.47365336618583,1.526806855638551,60.42435939381329,39.57564060618671,6.189236244600397,0.07017543859649122,0.21052631578947367,115,36.09961905884723,99.54078217375202,0.3626615972921937,1.4240963466227448,nathan,kognitif,truth
10.0,40.0,3,33,932.2962438363795,803.4220000000012,1077.3159999999998,77.80622772467602,55.052579218804745,54.37907564747127,71.875,40.625,8.25,962.0923550846442,826.4887460444121,1.1640719364773362,53.79081521532994,46.209184784670065,6.71718630076718,0.13793103448275862,0.20689655172413793,116,38.92805208742644,98.3736790283199,0.39571613537214356,1.7063740772847233,nathan,kognitif,truth
15.0,45.0,4,34,907.5610013706038,803.4220000000012,1040.7960000000003,69.05410084044165,54.24452971890934,53.44210677371972,72.72727272727273,36.36363636363637,6.8,1007.6455462992648,773.0002004771545,1.3035514682625817,56.5887711311163,43.41122886888369,6.650279307936876,0.13793103448275862,0.20689655172413793,117,38.356674806516004,86.88339739621277,0.4414730081467551,1.381452384789385,nathan,kognitif,truth
20.0,50.0,5,35,879.9323581832849,748.6429999999941,1004.2780000000064,64.11616087947301,50.307492242261254,49.666793468548086,64.70588235294117,35.294117647058826,5.0,876.2344358498973,1125.8255936659095,0.7783038871915371,43.766641505839985,56.233358494160015,7.026271906530543,0.13559322033898305,0.2033898305084746,118,35.572768908992565,79.90501612588895,0.445188182591044,1.588305285920923,nathan,kognitif,truth
25.0,55.0,6,34,883.793809894558,748.6429999999941,1004.2780000000064,65.29587600378528,53.53477621491167,52.76384491590287,69.6969696969697,39.39393939393939,4.857142857142857,1033.4425612635948,771.2592958696241,1.3399417897431618,57.2638941539754,42.7361058460246,6.64802462813837,0.14035087719298245,0.21052631578947367,115,37.85480329086834,80.72196689202555,0.46895293497373863,1.8573861169553627,nathan,kognitif,truth
30.0,60.0,7,35,883.3817648648718,748.6429999999941,1004.2780000000064,65.5819781021923,52.57036283970591,51.807378286736494,64.70588235294117,38.23529411764706,7.0,1250.480679115775,709.3500741876429,1.7628540894252278,63.80554428018905,36.19445571981094,6.564349162343374,0.13559322033898305,0.2033898305084746,119,37.172860053393336,82.19778273906694,0.45223677348325636,1.4621038748654525,nathan,kognitif,truth
35.0,65.0,8,35,873.1089986017608,748.6429999999871,1004.2780000000064,64.9303890512284,46.445327578669236,46.01178318844351,58.82352941176471,32.35294117647059,5.833333333333333,990.9322789239206,638.6034468096924,1.5517177113189373,60.81071211113247,39.189287888867526,6.4592836777131755,0.13559322033898305,0.2033898305084746,118,32.84180608530759,80.84988961875058,0.40620718519436255,2.029947283311828,nathan,kognitif,truth
40.0,70.0,9,35,851.8987832756193,748.6429999999871,967.7580000000034,52.14679077615862,46.070133581504855,45.41616222289654,52.94117647058824,35.294117647058826,5.0,854.5906301656222,676.1882677070126,1.2638353413962367,55.82717604438303,44.17282395561697,6.516471539793502,0.13793103448275862,0.20689655172413793,117,32.57650386565217,62.96217884739321,0.5173979754514312,1.3762875780470742,nathan,kognitif,truth
45.0,75.0,10,35,841.4647261327617,730.3830000000033,967.7580000000034,60.40359360084044,49.36747321798924,48.64792155100647,52.94117647058824,44.11764705882353,5.833333333333333,835.0123835556758,453.1781135104871,1.8425699711915866,64.8205669470009,35.1794330529991,6.116285234762822,0.13793103448275862,0.20689655172413793,116,34.90807508248546,74.11285438977278,0.4710124224725935,1.7126577864753592,nathan,kognitif,truth
