window_start,window_end,window_number,nn_count,nn_mean,nn_min,nn_max,sdnn,sdsd,rmssd,pnn20,pnn50,triangular_index,lf_power,hf_power,lf_hf_ratio,lf_norm,hf_norm,ln_hf,lf_peak,hf_peak,n_samples,sd1,sd2,sd1_sd2_ratio,dfa,subject,condition,label
0.0,30.0,1,38,781.3021689618879,691.3659999999986,909.6930000000008,51.8632113591493,61.048522648974114,60.21989945980317,72.97297297297297,48.64864864864865,5.428571428571429,816.8341235445972,576.8580233850901,1.4160054821657695,58.60936544301323,41.390634556986775,6.357596176239195,0.13793103448275862,0.20689655172413793,117,43.16782434651013,51.86296933375646,0.8323438650168676,1.336766205631208,jovita,emosi,lie
5.0,35.0,2,38,785.132458435572,691.3659999999986,909.6930000000008,54.16041812500103,64.485064114856,63.61527776366941,81.08108108108108,51.35135135135135,5.428571428571429,751.3396309408768,709.7133122797923,1.0586523007823672,51.42453149470838,48.57546850529161,6.5648611029706165,0.13559322033898305,0.2033898305084746,118,45.59782612086397,53.543409291749946,0.8516048328638975,0.810738248609847,jovita,emosi,lie
10.0,40.0,3,36,789.0906022409087,691.3659999999986,909.6930000000008,53.53126658341785,66.53227960407082,65.5753965072978,77.14285714285715,48.57142857142857,7.2,655.591182809359,698.8136455963527,0.9381487996701774,48.40437430964155,51.595625690358446,6.5493841052534965,0.13793103448275862,0.3448275862068966,117,47.04542607583791,50.267955592041616,0.9358929664385656,0.7528824074933339,jovita,emosi,lie
15.0,45.0,4,35,786.1371851612621,691.3659999999986,909.6930000000008,51.71396885193844,64.58111536028571,63.626555240244535,73.52941176470588,47.05882352941176,7.0,642.0853374419755,865.2945355991013,0.7420425196576758,42.59611985840005,57.40388014159996,6.763069952556466,0.14035087719298245,0.3508771929824561,115,45.66574460784873,48.6535434586591,0.9385903135020556,1.032245933365856,jovita,emosi,lie
20.0,50.0,5,36,789.5692911290046,691.3659999999986,891.4990000000032,50.112530249789444,60.29857989317846,59.464576200693,77.14285714285715,45.714285714285715,6.0,93.03315857754968,748.0274223918675,0.12437132088028266,11.061409924873484,88.93859007512653,6.617439638254176,0.06896551724137931,0.3448275862068966,117,42.6375347383853,48.19265669079481,0.8847309458772671,0.5064880847177987,jovita,emosi,lie
25.0,55.0,6,35,809.6119160026411,727.7539999999974,964.2740000000032,54.917202715868854,66.07154798845463,65.11244846463934,76.47058823529412,52.94117647058824,5.833333333333333,205.8478054454651,663.0582547323489,0.3104520665813261,23.690455721224936,76.30954427877508,6.49686285168392,0.13793103448275862,0.20689655172413793,117,46.71963962612866,52.03903000965002,0.897780754511855,0.8680306387238574,jovita,emosi,lie
30.0,60.0,7,35,826.7660874312126,727.7539999999974,964.2740000000032,64.60542017439582,69.29705017275346,68.32277990389214,73.52941176470588,50.0,5.833333333333333,189.20032615151516,1498.711760331456,0.12624197071067988,11.209133915602418,88.79086608439758,7.312361191641886,0.13333333333333333,0.26666666666666666,120,49.00041409337838,69.7852194833031,0.7021603493717217,0.916297806148121,jovita,emosi,lie
35.0,65.0,8,34,817.9057076497777,654.9790000000044,964.2740000000032,75.51392914137124,74.27924785059803,73.21990974807757,75.75757575757575,54.54545454545454,8.5,606.4728767384346,1791.5829159022187,0.33851231296935114,25.290190436754116,74.70980956324588,7.490854818622475,0.14035087719298245,0.2807017543859649,115,52.52335985659415,85.73060567648236,0.6126558822504898,0.7902123145047454,jovita,emosi,lie
40.0,70.0,9,37,810.1303519636848,654.9790000000044,964.2740000000032,79.4530642535943,72.88859051839542,71.88474911259246,77.77777777777779,52.77777777777778,9.25,642.0553332223752,2260.046156834517,0.2840894781200644,22.12380702129712,77.87619297870287,7.723140515435882,0.13793103448275862,0.20689655172413793,117,51.54001662668689,94.63268132178752,0.5446323184210644,1.004336072825164,jovita,emosi,lie
45.0,75.0,10,38,800.665925143764,654.9790000000044,964.2740000000032,84.78829836697713,71.4017495792757,70.49202054745132,78.37837837837837,51.35135135135135,12.666666666666666,775.2751884981614,3324.7570776882253,0.23318250638546706,18.909002128885135,81.09099787111487,8.109151891079105,0.13559322033898305,0.2033898305084746,118,50.48866131608956,103.75303983950477,0.4866234415318366,0.8891413009341225,jovita,emosi,lie
50.0,80.0,11,37,788.3016500435502,618.5919999999925,964.2740000000032,91.25073771226316,73.90838359775368,72.89205925318979,75.0,52.77777777777778,9.25,1122.0326321700359,1668.498210892589,0.6724805725561954,40.20857303761596,59.791426962384044,7.419679225905921,0.13793103448275862,0.27586206896551724,116,52.26111922850823,113.12706881571413,0.461968296143538,0.9413330924060747,jovita,emosi,lie
55.0,85.0,12,37,786.81577804194,618.5919999999925,964.2750000000007,90.87743562862228,73.75463189522492,72.97548345838275,72.22222222222221,47.22222222222222,9.25,954.3124455578268,1220.8918872914855,0.7816518853892479,43.87231264419962,56.12768735580038,7.1073369257936,0.06896551724137931,0.20689655172413793,116,52.15240035703117,109.25081516448458,0.47736394715693575,1.5797570000117735,jovita,emosi,lie
60.0,90.0,13,38,761.8010470408367,618.5919999999925,964.2750000000007,77.30692707862787,63.40144262323149,62.53879776574782,67.56756756756756,45.94594594594595,7.6,1861.5171376261062,579.3748203331487,3.2129755596829486,76.26380723473136,23.73619276526864,6.361949626215474,0.06896551724137931,0.20689655172413793,116,44.83159001589679,92.83781340452101,0.48290226117834856,1.5045187885050924,jovita,emosi,lie
